date,final_demand,power_generation,lng_trucks,total_demand
01/08/2023,481.16,307.11,34.15,822.42
02/08/2023,483.97,213.85,35.36,733.18
03/08/2023,480.64,226.72,36.89,744.24
04/08/2023,465.29,238.48,30.67,734.43
05/08/2023,400.58,187.71,15.4,603.7
06/08/2023,377.42,154.68,14.13,546.23
07/08/2023,450.52,222.48,38.28,711.28
08/08/2023,456.73,382.65,34.44,873.82
09/08/2023,451.81,485.67,33.58,971.06
10/08/2023,452.89,382.81,34.5,870.2
11/08/2023,437.11,350.99,31.39,819.48
12/08/2023,389.27,241.37,15.96,646.6
13/08/2023,372.17,237.62,13.4,623.2
14/08/2023,409.59,297.7,22.48,729.78
15/08/2023,398.43,280.88,14.48,693.79
16/08/2023,443.75,366.8,35.37,845.91
17/08/2023,447.13,381.65,33.72,862.5
18/08/2023,439.12,342.23,31.51,812.86
19/08/2023,391.07,372.91,12.23,776.21
20/08/2023,384.39,378.57,14.93,777.89
21/08/2023,449.99,516.29,32.92,999.21
22/08/2023,458.5,526.27,32.49,1017.26
23/08/2023,463.55,596.85,39.6,1100
24/08/2023,462.24,583.99,37.73,1083.96
25/08/2023,464.22,554.34,32.34,1050.89
26/08/2023,413.41,289.9,11.84,715.15
27/08/2023,388.65,177.93,12.01,578.59
28/08/2023,483.73,227.32,38.74,749.79
29/08/2023,499.88,261.12,36.51,797.51
30/08/2023,507.37,286.54,38.24,832.15
31/08/2023,517.97,372.9,39.36,930.23
01/09/2023,500.25,304.37,33.82,838.44
02/09/2023,437.91,223.77,14.51,676.19
03/09/2023,415.64,179.88,14.63,610.14
04/09/2023,504.09,262.03,38.48,804.59
05/09/2023,525.68,397.5,37.28,960.47
06/09/2023,532.55,413,37.23,982.78
07/09/2023,538.5,414.06,40.99,993.54
08/09/2023,510.5,378.18,31.72,920.4
09/09/2023,448.88,285.76,12.18,746.81
10/09/2023,445,326.71,15.78,787.48
11/09/2023,519.29,458.38,34.82,1012.49
12/09/2023,545.13,464.49,37.3,1046.92
13/09/2023,556.75,420.82,38,1015.56
14/09/2023,559.71,423.59,41.3,1024.59
15/09/2023,545.78,404.91,35.71,986.41
16/09/2023,457.58,221.01,13.85,692.45
17/09/2023,438.79,196.28,13.93,648.99
18/09/2023,542.32,348.52,38.65,929.49
19/09/2023,567.22,412.19,37.29,1016.7
20/09/2023,552.33,220.67,37.25,810.26
21/09/2023,553.13,231.78,40.85,825.76
22/09/2023,547.08,271.07,35.13,853.28
23/09/2023,477.12,278.97,14.91,771
24/09/2023,465.17,267.09,14.58,746.84
25/09/2023,554.31,368.66,37.04,960.02
26/09/2023,558.5,382.62,40.11,981.23
27/09/2023,557.89,375.49,39.65,973.02
28/09/2023,562.7,412.27,42.95,1017.92
29/09/2023,539.11,404.01,29.76,972.89
30/09/2023,457.9,308.45,16.38,782.73
01/10/2023,452.17,294.72,15.24,762.13
02/10/2023,539.48,388.63,39.99,968.1
03/10/2023,540.18,331.26,38.3,909.74
04/10/2023,550.4,422.39,38.28,1011.08
05/10/2023,560.99,456.91,41.41,1059.3
06/10/2023,548.88,406.51,32.78,988.17
07/10/2023,471.41,263.22,14.07,748.7
08/10/2023,468.56,268.73,13.16,750.45
09/10/2023,537.27,505.69,40.38,1083.34
10/10/2023,554.14,517.6,42.56,1114.3
11/10/2023,530.49,411.42,27.06,968.96
12/10/2023,466.24,251.39,19.84,737.47
13/10/2023,484.14,201.62,32.68,718.44
14/10/2023,467.31,228.36,13.79,709.47
15/10/2023,471.52,267.1,15.09,753.71
16/10/2023,552.65,302.62,38.13,893.39
17/10/2023,532.03,185.97,38.19,756.19
18/10/2023,517.4,159.88,34.38,711.67
19/10/2023,519.21,164.57,39.18,722.96
20/10/2023,488.33,142.09,32.36,662.78
21/10/2023,447.39,190.2,11.62,649.21
22/10/2023,445.04,193.76,14.43,653.23
23/10/2023,557.66,363.47,41.23,962.36
24/10/2023,558.42,190.23,40.25,788.89
25/10/2023,529.88,160.2,39.41,729.49
26/10/2023,527.15,159.88,46.85,733.87
27/10/2023,513.62,148.21,36.38,698.21
28/10/2023,448.24,129.56,15.61,593.4
29/10/2023,436.76,163.08,15.14,614.98
30/10/2023,535.28,184,45.3,764.58
31/10/2023,571.51,251.22,34.72,857.46
01/11/2023,493.89,114.63,19.2,627.72
02/11/2023,566.87,135.23,41.67,743.77
03/11/2023,583.58,125.82,33.19,742.59
04/11/2023,505.87,106.15,12.98,625
05/11/2023,511.81,119.23,14.35,645.38
06/11/2023,665.32,222.84,42.99,931.15
07/11/2023,731.77,236.4,39.22,1007.39
08/11/2023,725.14,208.67,40.98,974.79
09/11/2023,666.21,196.8,44.98,907.99
10/11/2023,637.4,166.05,36.92,840.36
11/11/2023,511.32,108.5,16.02,635.83
12/11/2023,488.27,138.6,15.95,642.82
13/11/2023,574.82,192.45,43.48,810.75
14/11/2023,596.5,215.17,38.58,850.25
15/11/2023,629.54,305.21,41.61,976.37
16/11/2023,644.92,293.53,43.7,982.15
17/11/2023,635.92,264.39,35.52,935.82
18/11/2023,531.7,157.1,15.38,704.18
19/11/2023,532.43,198.08,19.04,749.54
20/11/2023,652.04,225.11,45.05,922.2
21/11/2023,663.32,167.09,36.32,866.72
22/11/2023,682.93,175.37,42.96,901.25
23/11/2023,718.78,214.47,41.65,974.89
24/11/2023,719.07,225.07,37.81,981.94
25/11/2023,638.68,235.13,17.69,891.5
26/11/2023,661.01,292.27,18.62,971.9
27/11/2023,773,269.58,42.08,1084.66
28/11/2023,765.88,337.82,46.51,1150.2
29/11/2023,717.53,218.59,47.06,983.18
30/11/2023,731.09,257.71,44.69,1033.5
01/12/2023,754.55,214.88,39.84,1009.26
02/12/2023,680.33,209.51,17.03,906.86
03/12/2023,699.78,179.26,20.76,899.8
04/12/2023,797.07,259.3,46.77,1103.13
05/12/2023,846.6,386.01,40.77,1273.38
06/12/2023,783.92,341.01,30.04,1154.97
07/12/2023,751.4,220.92,35.25,1007.56
08/12/2023,661.44,134.97,23.4,819.81
09/12/2023,621,132.18,18.45,771.63
10/12/2023,608.69,151.57,17.21,777.48
11/12/2023,716,197.38,47.24,960.62
12/12/2023,720.73,169.2,45.48,935.42
13/12/2023,752.9,172.44,43.99,969.32
14/12/2023,785,216.85,45.62,1047.46
15/12/2023,774.79,206.36,38.07,1019.22
16/12/2023,715.87,198.44,19.22,933.53
17/12/2023,740.12,241.46,19.14,1000.72
18/12/2023,894.73,383,48.93,1326.66
19/12/2023,882.8,280.15,46.49,1209.45
20/12/2023,843.15,180.26,49.04,1072.45
21/12/2023,798.39,138.11,49.78,986.27
22/12/2023,724.32,128.88,36.51,889.71
23/12/2023,631.39,139.39,24.28,795.06
24/12/2023,608.23,220.16,3.78,832.17
25/12/2023,624.22,255.49,16.34,896.05
26/12/2023,756.42,215.95,40.77,1013.13
27/12/2023,781.17,204.58,40.78,1026.52
28/12/2023,794.11,272.8,43.56,1110.46
29/12/2023,760.66,328.2,36.21,1125.07
30/12/2023,648.55,121.59,18.16,788.3
31/12/2023,606.35,177.87,6.44,790.66
01/01/2024,605.32,152.92,15.35,773.59
02/01/2024,770.68,112.96,46.75,930.39
03/01/2024,762.47,151.84,41.9,956.2
04/01/2024,785.11,185.48,47.48,1018.06
05/01/2024,772.96,113.21,33.05,919.23
06/01/2024,717.45,118.89,13.06,849.4
07/01/2024,794.45,141.28,19.8,955.53
08/01/2024,976.58,386.73,47.95,1411.26
09/01/2024,988.81,586.07,44.09,1618.97
10/01/2024,988.31,485.19,48.22,1521.71
11/01/2024,991.32,427.35,52.33,1471
12/01/2024,984.91,357.38,40.33,1382.61
13/01/2024,860.19,211.46,19.71,1091.36
14/01/2024,816.6,139.27,21.06,976.93
15/01/2024,863.74,231.47,49.67,1144.88
16/01/2024,824.02,139.6,46.27,1009.88
17/01/2024,764.13,88.36,47.14,899.63
18/01/2024,785.3,166.27,47,998.57
19/01/2024,899.43,134.95,37.8,1072.18
20/01/2024,812.25,162.06,17.74,992.05
21/01/2024,797.19,148,21.54,966.74
22/01/2024,894.1,185.91,46.18,1126.2
23/01/2024,842.19,281.15,49.51,1172.84
24/01/2024,816.03,245.71,43.9,1105.64
25/01/2024,808.69,266.61,52.39,1127.7
26/01/2024,796.76,218.42,43.15,1058.33
27/01/2024,692.94,146.55,18.77,858.27
28/01/2024,688.12,134.04,18.2,840.37
29/01/2024,808.98,228.19,45.88,1083.06
30/01/2024,828.94,267.37,42.38,1138.69
31/01/2024,845.87,265.41,41.79,1153.08
01/02/2024,845.56,196.08,49.01,1090.65
02/02/2024,816.13,151.91,41.07,1009.11
03/02/2024,718.64,169.27,19.9,907.82
04/02/2024,723.57,206.24,18.72,948.52
05/02/2024,837.11,308.94,48.51,1194.56
06/02/2024,826.24,168.9,35.58,1030.72
07/02/2024,824.92,144,46.85,1015.77
08/02/2024,806.62,136.83,48.44,991.89
09/02/2024,782.08,127.79,38.56,948.43
10/02/2024,702.25,93.21,19.02,814.48
11/02/2024,749.1,106.74,20.59,876.44
12/02/2024,801.86,143.02,44.75,989.63
13/02/2024,792.98,195.07,47.5,1035.55
14/02/2024,765.22,173.57,43.65,982.44
15/02/2024,764.27,168.32,46.01,978.59
16/02/2024,761.65,165.83,35.1,962.58
17/02/2024,660.02,139.47,14.95,814.44
18/02/2024,666.6,149.74,18.59,834.93
19/02/2024,744.57,185.05,45.98,975.61
20/02/2024,756.28,207.04,50.18,1013.5
21/02/2024,765.73,162.75,42.77,971.25
22/02/2024,746.01,103.04,49.02,898.07
23/02/2024,787.56,100.23,41.4,929.19
24/02/2024,715.49,116.11,22.26,853.85
25/02/2024,703.68,104.18,14.64,822.5
26/02/2024,808.43,127.22,46.66,982.3
27/02/2024,834.82,130.63,41.77,1007.22
28/02/2024,795.13,165.85,39.27,1000.25
29/02/2024,797.88,108.92,42.55,949.35
01/03/2024,772.4,104.95,44.81,922.16
02/03/2024,729.28,97.05,19.56,845.89
03/03/2024,743.09,99.03,17.66,859.78
04/03/2024,819.67,115.68,48.04,983.39
05/03/2024,807.52,210.58,44.27,1062.37
06/03/2024,802.06,162.5,47.19,1011.76
07/03/2024,792.62,106.81,52.61,952.04
08/03/2024,780.54,86.54,41.51,908.59
09/03/2024,714.96,108.51,18.13,841.6
10/03/2024,704.46,115.62,19.34,839.42
11/03/2024,797.22,188.57,50.78,1036.58
12/03/2024,778.39,246.06,42.34,1066.79
13/03/2024,741.01,244.21,47.53,1032.75
14/03/2024,726.33,190.65,46.09,963.06
15/03/2024,682.28,202.21,40.43,924.93
16/03/2024,577.6,180.17,17.22,774.99
17/03/2024,561.26,192.21,18.8,772.28
18/03/2024,636.66,264.27,47.08,948.02
19/03/2024,634.33,232.86,33.21,900.4
20/03/2024,652.35,184.02,46.59,882.96
21/03/2024,635.14,157.12,41.65,833.91
22/03/2024,591.76,159.7,39.26,790.72
23/03/2024,503.24,114.12,18.28,635.64
24/03/2024,517.75,134.19,15.2,667.15
25/03/2024,648.26,158.89,46.23,853.38
26/03/2024,693.75,129.07,43.29,866.11
27/03/2024,663.71,107.1,30.41,801.22
28/03/2024,571.65,89.73,20.76,682.14
29/03/2024,558.94,135.66,14.69,709.29
30/03/2024,542.79,133.37,20.91,697.07
31/03/2024,595.28,113.33,13.57,722.19
01/04/2024,647.34,117.69,32.8,797.83
02/04/2024,694.39,147.25,47.83,889.47
03/04/2024,645.77,153.55,47.33,846.64
04/04/2024,609.06,147.09,42.86,799.01
05/04/2024,564.53,104.2,37.37,706.1
06/04/2024,472.71,109.45,13.91,596.07
07/04/2024,467.47,133.54,16.28,617.28
08/04/2024,564.59,139.84,43.18,747.62
09/04/2024,604.24,174.39,41.2,819.82
10/04/2024,589.48,180.9,40.2,810.58
11/04/2024,570.72,174.46,40.19,785.37
12/04/2024,550.37,192.17,34.94,777.48
13/04/2024,454.7,148.73,14.23,617.66
14/04/2024,447.89,134.33,12.4,594.62
15/04/2024,528.39,153.25,45.57,727.21
16/04/2024,544.15,155.95,39.31,739.41
17/04/2024,555.55,138.01,37.64,731.2
18/04/2024,566.26,121.17,37.96,725.39
19/04/2024,560.25,141.83,33.48,735.56
20/04/2024,471.09,117.64,13.98,602.71
21/04/2024,475.2,122,16.53,613.74
22/04/2024,582.34,111.04,40.21,733.59
23/04/2024,620.17,120.84,42.68,783.69
24/04/2024,640.6,157.49,42.72,840.81
25/04/2024,658.91,186.89,40.4,886.2
26/04/2024,632.76,177.98,35.31,846.05
27/04/2024,553.73,136.6,15.22,705.55
28/04/2024,547.59,174.21,14.19,735.98
29/04/2024,659.61,225.92,46.86,932.39
30/04/2024,627.88,153.53,37.3,818.71
01/05/2024,559.51,108.21,20.03,687.75
02/05/2024,637.85,130.36,46.46,814.67
03/05/2024,616.89,128.4,39,784.28
04/05/2024,512.75,120.7,13.4,646.85
05/05/2024,510.55,139.75,14.34,664.64
06/05/2024,602.98,187.28,47.59,837.85
07/05/2024,604.02,160.77,35.25,800.04
08/05/2024,590.66,139.08,43.14,772.87
09/05/2024,580.99,134.82,42.28,758.09
10/05/2024,556.24,135.62,34.88,726.74
11/05/2024,479.93,124.78,13.49,618.21
12/05/2024,476.02,132.07,12.77,620.85
13/05/2024,544.66,111.88,44.3,700.84
14/05/2024,562.82,104.23,37.89,704.95
15/05/2024,577.34,122.49,36.2,736.03
16/05/2024,598.88,168.85,38.58,806.31
17/05/2024,586.23,166.23,34.13,786.6
18/05/2024,503.77,128.59,15.46,647.81
19/05/2024,497.05,140.13,16.36,653.54
20/05/2024,577.66,129.79,44.72,752.17
21/05/2024,591.76,133.08,38.16,763
22/05/2024,592.41,124.47,38.61,755.49
23/05/2024,587.79,147.33,42.29,777.4
24/05/2024,574.91,162.49,37.08,774.48
25/05/2024,490.12,135.49,15.75,641.35
26/05/2024,476.38,142.89,14.27,633.53
27/05/2024,555.66,134.39,44.18,734.22
28/05/2024,550.54,142.31,36.36,729.21
29/05/2024,553.78,170.35,37.4,761.53
30/05/2024,526.73,145.08,40.7,712.51
31/05/2024,499.37,119.95,33.31,652.63
01/06/2024,433.78,99.35,12.97,546.1
02/06/2024,433.01,94.14,11.82,538.97
03/06/2024,542.94,174.56,43.67,761.17
04/06/2024,570.42,232,37.03,839.44
05/06/2024,575.54,218.65,38.8,832.98
06/06/2024,569.75,195.36,40.56,805.66
07/06/2024,549.19,174.16,34.03,757.38
08/06/2024,478.39,141.03,13.63,633.06
09/06/2024,454.9,115.96,13.22,584.07
10/06/2024,551.36,140.7,39.8,731.86
11/06/2024,563.66,150.12,38.45,752.22
12/06/2024,570.05,145.63,38.39,754.07
13/06/2024,555.62,139.56,40.47,735.65
14/06/2024,518.23,107.02,35.27,660.53
15/06/2024,444.34,95.72,13.15,553.21
16/06/2024,442.58,105.09,15.06,562.73
17/06/2024,532.69,138.23,41.26,712.17
18/06/2024,556.24,171.3,38.7,766.24
19/06/2024,564.3,166.4,40.24,770.94
20/06/2024,577.03,174.78,41.81,793.62
21/06/2024,554.61,155.03,32.29,741.93
22/06/2024,452.24,115.66,14.27,582.17
23/06/2024,431.15,107,12.58,550.72
24/06/2024,502.45,132.23,38.65,673.32
25/06/2024,544.13,171.82,36.19,752.14
26/06/2024,561.53,212.6,40.3,814.42
27/06/2024,567.9,182.13,40.9,790.92
28/06/2024,551.39,167.01,29.52,747.92
29/06/2024,474.14,143.27,16.54,633.95
30/06/2024,460.28,133.58,11.73,605.59
01/07/2024,526.77,151.87,41.4,720.04
02/07/2024,526.77,162.39,37.11,726.26
03/07/2024,535.11,157.35,40.95,733.41
04/07/2024,534.75,170.78,40.39,745.92
05/07/2024,518.19,164.7,37.43,720.32
06/07/2024,422.73,117.72,14.13,554.57
07/07/2024,432.55,144.42,14.78,591.75
08/07/2024,533.1,159.15,41.64,733.88
09/07/2024,537.88,224.71,43.92,806.51
10/07/2024,539.63,259.41,38.34,837.38
11/07/2024,537.21,204.24,40.14,781.59
12/07/2024,516.34,195.86,35.78,747.99
13/07/2024,440.9,161.05,13.69,615.64
14/07/2024,432.53,158.3,13.66,604.49
15/07/2024,513.48,201.12,42.53,757.12
16/07/2024,547.49,223.1,40.36,810.96
17/07/2024,550.08,291.75,38.68,880.51
18/07/2024,547.29,391.27,41.41,979.97
19/07/2024,533.51,329.6,36.21,899.32
20/07/2024,422.33,160.45,16.64,599.41
21/07/2024,416.92,177.42,13.28,607.62
22/07/2024,519.67,197.69,44.09,761.45
23/07/2024,528.03,268.57,42.28,838.89
24/07/2024,529.09,296.27,42.78,868.14
25/07/2024,506.28,231.56,40.91,778.75
26/07/2024,506.19,270.11,38.57,814.87
27/07/2024,434.92,180.19,15.12,630.23
28/07/2024,417.99,208.29,10.47,636.75
29/07/2024,511.81,412.38,51.23,975.41
30/07/2024,512.69,382.13,42.83,937.65
31/07/2024,512.22,420.03,42.08,974.34
01/08/2024,512.24,344.03,40.62,896.89
02/08/2024,499.2,241.88,38.36,779.44
03/08/2024,425.32,202.81,16.64,644.77
04/08/2024,412.24,236.21,15.82,664.27
05/08/2024,468.6,278.9,44.56,792.06
06/08/2024,478.84,251.4,37.17,767.41
07/08/2024,480.05,222.44,38.01,740.51
08/08/2024,484.9,246.63,42.65,774.18
09/08/2024,470.61,222.15,38.26,731.03
10/08/2024,400.21,187.17,15.7,603.08
11/08/2024,394.17,197.09,13.05,604.3
12/08/2024,456.7,241.87,42.26,740.83
13/08/2024,462.36,229.56,40.81,732.72
14/08/2024,448.35,213.73,29.36,691.44
15/08/2024,396.38,168.01,23.26,587.65
16/08/2024,417.88,164.84,38.86,621.59
17/08/2024,382.28,172.36,16.2,570.84
18/08/2024,374.51,184.25,12.48,571.24
19/08/2024,465.45,205.88,43.69,715.02
20/08/2024,463.78,186.97,42.41,693.16
21/08/2024,465.59,253.96,39.96,759.5
22/08/2024,487.11,289.15,42.21,818.47
23/08/2024,483.26,250.96,36.37,770.59
24/08/2024,400.41,151.28,18.25,569.95
25/08/2024,402.48,148.11,14.07,564.65
26/08/2024,498.65,306.72,47.17,852.54
27/08/2024,513.99,382.18,40.97,937.15
28/08/2024,521.97,314.22,39.52,875.7
29/08/2024,527.06,366.21,44.71,937.99
30/08/2024,518.64,337.27,36.87,892.79
31/08/2024,455.77,299.67,15.06,770.5
01/09/2024,442.07,275.34,15.96,733.38
02/09/2024,529.82,283.64,46.63,860.1
03/09/2024,545.61,268.33,44.44,858.38
04/09/2024,547.12,241.78,40.9,829.8
05/09/2024,561.97,220.52,45.69,828.18
06/09/2024,542.48,211.24,41.45,795.17
07/09/2024,471.37,213.72,16.51,701.6
08/09/2024,466.37,190.97,16.26,673.6
09/09/2024,544.21,219.19,46.73,810.13
10/09/2024,551.82,203.44,43.96,799.22
11/09/2024,551.75,180.8,40.45,773
12/09/2024,559.14,190.23,44.98,794.35
13/09/2024,528.6,120.18,35.33,684.1
14/09/2024,452.46,130.65,14.53,597.64
15/09/2024,435.37,126.97,15.03,577.37
16/09/2024,504.84,150.43,40.5,695.77
17/09/2024,528.64,136.36,43.14,708.14
18/09/2024,575.26,249.94,42.61,867.81
19/09/2024,590.68,347.24,44.17,982.08
20/09/2024,574.27,306.03,40.7,921
21/09/2024,492.35,218.57,14.52,725.43
22/09/2024,483.86,193.44,14.27,691.57
23/09/2024,561.41,208.32,46.52,816.24
24/09/2024,571.05,210.15,41.53,822.73
25/09/2024,531.4,123.05,41.1,695.55
26/09/2024,502.97,128.61,42.07,673.66
27/09/2024,506.42,134.01,37.8,678.23
28/09/2024,454.71,147.27,13.8,615.79
29/09/2024,452.62,154.2,11.3,618.12
30/09/2024,549.44,244.05,43.13,836.62
01/10/2024,568.61,230.47,42.47,841.55
02/10/2024,558.17,238.39,43.36,839.92
03/10/2024,552.49,246.56,42.22,841.28
04/10/2024,561.06,249.09,34.72,844.87
05/10/2024,561.06,249.09,34.72,844.87
06/10/2024,428.58,147.65,10.91,587.14
07/10/2024,518.85,187.32,43.13,749.29
08/10/2024,510.41,139.66,41.03,691.1
09/10/2024,505.1,133.25,38.53,676.88
10/10/2024,575.15,269.27,45.71,890.13
11/10/2024,565.11,177.14,31.01,773.26
12/10/2024,469.9,167.92,11.67,649.49
13/10/2024,463.83,195.77,14.41,674
14/10/2024,567.97,282.21,44.49,894.66
15/10/2024,562.46,205.63,43.52,811.62
16/10/2024,545.45,169.28,44.12,758.85
17/10/2024,558.93,165.23,40.85,765.01
18/10/2024,550.42,154.7,33.6,738.72
19/10/2024,466.78,126.87,11.81,605.45
20/10/2024,468.37,169.27,13.78,651.41
21/10/2024,578.9,220.18,49.85,848.94
22/10/2024,585.47,182.4,33.03,800.9
23/10/2024,581.92,217.49,41.86,841.27
24/10/2024,564.64,178.64,47.18,790.46
25/10/2024,565.45,231.54,36.63,833.63
26/10/2024,539.85,205.34,18.58,763.78
27/10/2024,546.75,178.59,15.95,741.28
28/10/2024,624.99,172.57,41.53,839.09
29/10/2024,630.76,189.57,44.28,864.62
30/10/2024,636.38,198.7,42.61,877.69
31/10/2024,610.23,230,27.75,867.98
01/11/2024,539.24,201.55,15.38,756.18
02/11/2024,530.27,220.48,16.81,767.57
03/11/2024,521.18,198.15,16.69,736.01
04/11/2024,628.63,282.11,40.31,951.05
05/11/2024,640.39,380.67,39.3,1060.36
06/11/2024,649.13,318.73,45.83,1013.68
07/11/2024,648.1,299.53,44.62,992.25
08/11/2024,652.18,341.83,38.46,1032.47
09/11/2024,582.98,246.96,18.63,848.57
10/11/2024,579.77,202.98,18.14,800.89
11/11/2024,653.51,158.54,47.79,859.85
12/11/2024,708.83,196.37,36.27,941.47
13/11/2024,783.89,229.84,42.67,1056.4
14/11/2024,743.62,307.54,47.48,1098.64
15/11/2024,726.5,296.61,39.78,1062.9
16/11/2024,632.77,234.88,18.95,886.6
17/11/2024,625.56,298.58,15.8,939.94
18/11/2024,714.39,491.84,47.43,1253.66
19/11/2024,714.07,287.28,42.02,1043.37
20/11/2024,699.22,183.44,44.24,926.9
21/11/2024,713.19,180.19,47.3,940.68
22/11/2024,729.81,316.45,40.34,1086.59
23/11/2024,592.86,138.85,15.61,747.31
24/11/2024,544.52,147.18,15.38,707.08
25/11/2024,702.22,281.37,48.21,1031.8
26/11/2024,779.71,487.07,44.51,1311.29
27/11/2024,796.23,418.67,44.77,1259.67
28/11/2024,799.93,363.37,44.11,1207.41
29/11/2024,772.66,350.23,40.11,1163
30/11/2024,667.56,262.5,19.7,949.76
01/12/2024,665.1,345.62,16.11,1026.83
02/12/2024,756.54,552.29,50.88,1359.71
03/12/2024,772.83,480.34,45.59,1298.76
04/12/2024,788.16,398.98,49.57,1236.71
05/12/2024,784,327.04,34.21,1145.25
06/12/2024,660.03,216.45,19.43,895.92
07/12/2024,602.91,156.51,22.05,781.48
08/12/2024,678.95,153.47,15.46,847.88
09/12/2024,833.14,240.89,40.54,1114.57
10/12/2024,906.39,537.97,47.51,1491.87
11/12/2024,942.48,680.34,47.79,1670.61
12/12/2024,931.31,656.04,54.09,1641.44
13/12/2024,897.49,635.89,44.26,1577.63
14/12/2024,822.75,374.38,21.69,1218.83
15/12/2024,811.76,238.31,20.02,1070.09
16/12/2024,908.69,392.14,47.92,1348.75
17/12/2024,897.12,420.93,46.24,1364.28
18/12/2024,841.89,278.84,50.19,1170.92
19/12/2024,811,200.81,46.81,1058.62
20/12/2024,825.83,232.3,43.11,1101.23
21/12/2024,734.37,171.06,24.57,930.01
22/12/2024,663.64,129.55,18.34,811.53
23/12/2024,688.1,157.87,48.84,894.81
24/12/2024,605.99,144.06,20.24,770.29
25/12/2024,551.5,208.75,9.07,769.32
26/12/2024,675.21,305.74,42.4,1023.35
27/12/2024,701.61,333.06,38.05,1072.72
28/12/2024,683.73,338.55,14.88,1037.16
29/12/2024,694.73,366.33,17.6,1078.65
30/12/2024,766.97,407.55,50.12,1224.64
31/12/2024,715,348.9,17,1080.9
01/01/2025,662.95,248.85,15.04,926.83
02/01/2025,813.23,261.09,49.66,1123.98
03/01/2025,806.18,166.79,43.85,1016.82
04/01/2025,696.65,159.3,17.76,873.72
05/01/2025,631.08,112.51,12.55,756.14
06/01/2025,657.62,126,18.46,802.09
07/01/2025,838.98,133.97,45.59,1018.54
08/01/2025,820.85,133.07,44.78,998.69
09/01/2025,788.75,160.33,47.3,996.38
10/01/2025,770.18,168.64,40.94,979.76
11/01/2025,644.17,137.98,16.87,799.02
12/01/2025,703.04,161.36,16.06,880.46
13/01/2025,921.08,252.16,48.24,1221.48
14/01/2025,969.93,443.98,46.34,1460.25
15/01/2025,980.7,350.8,47.72,1379.22
16/01/2025,,,,
17/01/2025,926.19,429.48,44.1,1399.77
18/01/2025,817.83,337.85,20.35,1176.02
19/01/2025,820.22,259.4,16.89,1096.52
20/01/2025,931.26,554.24,47.12,1532.62
21/01/2025,894.08,388.49,50.07,1332.64
22/01/2025,838.62,268.13,42.78,1149.53
23/01/2025,804.72,265.56,49.75,1120.03
24/01/2025,758.25,105.82,41.01,905.08
25/01/2025,639.52,122.05,18.49,780.06
26/01/2025,641.07,97.24,12.48,750.79
27/01/2025,703.01,95.96,49.5,848.47
28/01/2025,772.1,96.13,46.64,914.87
29/01/2025,812.84,154.06,44.77,1011.66
30/01/2025,831.58,155.41,47.27,1034.27
31/01/2025,851.62,222.72,42.13,1116.47
01/02/2025,757.5,190.73,16.4,964.63
02/02/2025,778.3,183.25,16.54,978.09
03/02/2025,885.63,347.79,50.19,1283.6
04/02/2025,879.18,367.37,47.11,1293.67
05/02/2025,860.67,293.03,47.66,1201.35
06/02/2025,874.39,342.53,48.75,1265.67
07/02/2025,880.04,216.92,40.26,1137.22
08/02/2025,746.71,189.74,15.86,952.3
09/02/2025,723.71,190.25,15.95,929.91
10/02/2025,811.3,280.45,49.88,1141.63
11/02/2025,788.06,237.6,46.99,1072.64
12/02/2025,792.74,257.55,44.98,1095.27
13/02/2025,783.68,254.52,48.08,1086.28
14/02/2025,733.32,243.83,39.59,1016.74
15/02/2025,638.95,165.45,11.84,816.24